"geno","row_number","col_number","colgroup","rowgroup","rc.group","env","pool","status","rytha","rn","cn","check","geno.cod","check.cod"
"MLE199",7,29,"3","1","3_1","OT1NAM22","B","Parent",6.96296296296296,"7","29","Candidate","MLE199",NA
"RAK819",7,30,"3","1","3_1","OT1NAM22","A","Parent",8.51851851851852,"7","30","Candidate","RAK819",NA
"UGP202000080-10",8,1,"1","1","1_1","OT1NAM22","A","Regular",7.59259259259259,"8","1","Candidate","UGP202000080-10",NA
"UGP202000179-1",8,2,"1","1","1_1","OT1NAM22","B","Regular",9.25925925925926,"8","2","Candidate","UGP202000179-1",NA
"Carrot_C",8,3,"1","1","1_1","OT1NAM22","A","Parent",3.7037037037037,"8","3","Candidate","Carrot_C",NA
"UGP202000031-10",8,4,"1","1","1_1","OT1NAM22","A","Regular",0.777777777777778,"8","4","Candidate","UGP202000031-10",NA
"UGP202000189-6",8,5,"1","1","1_1","OT1NAM22","B","Regular",19.2962962962963,"8","5","Candidate","UGP202000189-6",NA
"UGP202000147-5",8,6,"1","1","1_1","OT1NAM22","B","Regular",2.59259259259259,"8","6","Candidate","UGP202000147-5",NA
"UGP202000201-17",8,7,"1","1","1_1","OT1NAM22","B","Regular",11.4814814814815,"8","7","Candidate","UGP202000201-17",NA
"UGP202000211-3",8,8,"1","1","1_1","OT1NAM22","B","Regular",17.7777777777778,"8","8","Candidate","UGP202000211-3",NA
"KML942",8,9,"1","1","1_1","OT1NAM22","B","Parent",3.59259259259259,"8","9","Candidate","KML942",NA
"UGP202000016-20",8,10,"1","1","1_1","OT1NAM22","A","Regular",10,"8","10","Candidate","UGP202000016-20",NA
"KBL648",8,11,"2","1","2_1","OT1NAM22","A","Parent",51.8518518518518,"8","11","Candidate","KBL648",NA
"NASPOT_8",8,12,"2","1","2_1","OT1NAM22","C","Check",51.8888888888889,"8","12","Check",NA,"NASPOT_8"
"UGP202000274-3",8,13,"2","1","2_1","OT1NAM22","B","Regular",20.7407407407407,"8","13","Candidate","UGP202000274-3",NA
"UGP202000108-5",8,14,"2","1","2_1","OT1NAM22","A","Regular",NA,"8","14","Candidate","UGP202000108-5",NA
"UGP202000242-14",8,15,"2","1","2_1","OT1NAM22","B","Regular",1.55555555555556,"8","15","Candidate","UGP202000242-14",NA
"UGP202000041-6",8,16,"2","1","2_1","OT1NAM22","A","Regular",1.85185185185185,"8","16","Candidate","UGP202000041-6",NA
"UGP202000029-12",8,17,"2","1","2_1","OT1NAM22","A","Regular",3.7037037037037,"8","17","Candidate","UGP202000029-12",NA
"UGP202000179-7",8,18,"2","1","2_1","OT1NAM22","B","Regular",2.62962962962963,"8","18","Candidate","UGP202000179-7",NA
"Silk_Omuyaka",8,19,"2","1","2_1","OT1NAM22","C","Check",20.3703703703704,"8","19","Check",NA,"Silk_Omuyaka"
"UGP202000141-9",8,20,"2","1","2_1","OT1NAM22","B","Regular",1.85185185185185,"8","20","Candidate","UGP202000141-9",NA
"UGP202000083-18",8,21,"3","1","3_1","OT1NAM22","A","Regular",1.85185185185185,"8","21","Candidate","UGP202000083-18",NA
"Mayai",8,22,"3","1","3_1","OT1NAM22","A","Parent",0.37037037037037,"8","22","Candidate","Mayai",NA
"UGP202000261-3",8,23,"3","1","3_1","OT1NAM22","A","Regular",36.7037037037037,"8","23","Candidate","UGP202000261-3",NA
"UGP202000105-18",8,24,"3","1","3_1","OT1NAM22","A","Regular",6.74074074074074,"8","24","Candidate","UGP202000105-18",NA
"UGP202000004-13",8,25,"3","1","3_1","OT1NAM22","A","Regular",29.2962962962963,"8","25","Candidate","UGP202000004-13",NA
"UGP202000167-4",8,26,"3","1","3_1","OT1NAM22","B","Regular",2.96296296296296,"8","26","Candidate","UGP202000167-4",NA
"UGP202000070-13",8,27,"3","1","3_1","OT1NAM22","A","Regular",37.1111111111111,"8","27","Candidate","UGP202000070-13",NA
"Tanzania",8,28,"3","1","3_1","OT1NAM22","C","Check",12.2592592592593,"8","28","Check",NA,"Tanzania"
"UGP202000188-2",8,29,"3","1","3_1","OT1NAM22","B","Regular",16.2222222222222,"8","29","Candidate","UGP202000188-2",NA
"UGP202000037-12",8,30,"3","1","3_1","OT1NAM22","A","Regular",5.55555555555556,"8","30","Candidate","UGP202000037-12",NA
"UGP202000262-13",9,1,"1","1","1_1","OT1NAM22","A","Regular",11.5555555555556,"9","1","Candidate","UGP202000262-13",NA
"UGP202000242-4",9,2,"1","1","1_1","OT1NAM22","B","Regular",2.59259259259259,"9","2","Candidate","UGP202000242-4",NA
"UGP202000052-10",9,3,"1","1","1_1","OT1NAM22","A","Regular",20.4814814814815,"9","3","Candidate","UGP202000052-10",NA
"UGP202000169-16",9,4,"1","1","1_1","OT1NAM22","B","Regular",10.962962962963,"9","4","Candidate","UGP202000169-16",NA
"UGP202000078-4",9,5,"1","1","1_1","OT1NAM22","A","Regular",24.4444444444444,"9","5","Candidate","UGP202000078-4",NA
"UGP202000180-12",9,6,"1","1","1_1","OT1NAM22","B","Regular",16.6666666666667,"9","6","Candidate","UGP202000180-12",NA
"NAROSPOT1",9,7,"1","1","1_1","OT1NAM22","C","Check",NA,"9","7","Check",NA,"NAROSPOT1"
"UGP202000198-2",9,8,"1","1","1_1","OT1NAM22","B","Regular",4.44444444444444,"9","8","Candidate","UGP202000198-2",NA
"NASPOT_11",9,9,"1","1","1_1","OT1NAM22","B","Parent",30.7407407407407,"9","9","Candidate","NASPOT_11",NA
"UGP202000062-6",9,10,"1","1","1_1","OT1NAM22","A","Regular",35.5555555555556,"9","10","Candidate","UGP202000062-6",NA
"UGP202000260-3",9,11,"2","1","2_1","OT1NAM22","A","Regular",12.962962962963,"9","11","Candidate","UGP202000260-3",NA
"UGP202000048-1",9,12,"2","1","2_1","OT1NAM22","A","Regular",26.2962962962963,"9","12","Candidate","UGP202000048-1",NA
"KMI61",9,13,"2","1","2_1","OT1NAM22","A","Parent",10,"9","13","Candidate","KMI61",NA
"UGP202000268-7",9,14,"2","1","2_1","OT1NAM22","B","Regular",7.40740740740741,"9","14","Candidate","UGP202000268-7",NA
"UGP202000124-1",9,15,"2","1","2_1","OT1NAM22","A","Regular",1.88888888888889,"9","15","Candidate","UGP202000124-1",NA
"RAK819",9,16,"2","1","2_1","OT1NAM22","A","Parent",2.2962962962963,"9","16","Candidate","RAK819",NA
"UGP202000010-3",9,17,"2","1","2_1","OT1NAM22","A","Regular",3.33333333333333,"9","17","Candidate","UGP202000010-3",NA
"UGP202000018-6",9,18,"2","1","2_1","OT1NAM22","A","Regular",5.55555555555556,"9","18","Candidate","UGP202000018-6",NA
"UGP202000048-7",9,19,"2","1","2_1","OT1NAM22","A","Regular",2.22222222222222,"9","19","Candidate","UGP202000048-7",NA
"UGP202000065-21",9,20,"2","1","2_1","OT1NAM22","A","Regular",4.07407407407407,"9","20","Candidate","UGP202000065-21",NA
"UGP202000270-3",9,21,"3","1","3_1","OT1NAM22","B","Regular",20,"9","21","Candidate","UGP202000270-3",NA
"UGP202000157-14",9,22,"3","1","3_1","OT1NAM22","B","Regular",1.88888888888889,"9","22","Candidate","UGP202000157-14",NA
"UGP202000268-18",9,23,"3","1","3_1","OT1NAM22","B","Regular",6.40740740740741,"9","23","Candidate","UGP202000268-18",NA
"Carrot_C",9,24,"3","1","3_1","OT1NAM22","A","Parent",6.33333333333333,"9","24","Candidate","Carrot_C",NA
"UGP202000105-11",9,25,"3","1","3_1","OT1NAM22","A","Regular",48.2222222222222,"9","25","Candidate","UGP202000105-11",NA
"UGP202000170-2",9,26,"3","1","3_1","OT1NAM22","B","Regular",4.07407407407407,"9","26","Candidate","UGP202000170-2",NA
"UGP202000158-9",9,27,"3","1","3_1","OT1NAM22","B","Regular",15.2592592592593,"9","27","Candidate","UGP202000158-9",NA
"Cemsa_74-228",9,28,"3","1","3_1","OT1NAM22","C","Check",13.7037037037037,"9","28","Check",NA,"Cemsa_74-228"
"UGP202000216-8",9,29,"3","1","3_1","OT1NAM22","B","Regular",14.9259259259259,"9","29","Candidate","UGP202000216-8",NA
"UGP202000155-10",9,30,"3","1","3_1","OT1NAM22","B","Regular",7.62962962962963,"9","30","Candidate","UGP202000155-10",NA
"UGP202000131-9",10,1,"1","1","1_1","OT1NAM22","B","Regular",12.6296296296296,"10","1","Candidate","UGP202000131-9",NA
"RAK819",10,2,"1","1","1_1","OT1NAM22","A","Parent",8.51851851851852,"10","2","Candidate","RAK819",NA
"UGP202000055-10",10,3,"1","1","1_1","OT1NAM22","A","Regular",8.51851851851852,"10","3","Candidate","UGP202000055-10",NA
"Resisto",10,4,"1","1","1_1","OT1NAM22","B","Parent",3.03703703703704,"10","4","Candidate","Resisto",NA
"UGP202000214-17",10,5,"1","1","1_1","OT1NAM22","B","Regular",27.4074074074074,"10","5","Candidate","UGP202000214-17",NA
"UGP202000105-2",10,6,"1","1","1_1","OT1NAM22","A","Regular",2.22222222222222,"10","6","Candidate","UGP202000105-2",NA
"UGP202000232-3",10,7,"1","1","1_1","OT1NAM22","B","Regular",6.66666666666667,"10","7","Candidate","UGP202000232-3",NA
"UGP202000176-8",10,8,"1","1","1_1","OT1NAM22","B","Regular",5.18518518518519,"10","8","Candidate","UGP202000176-8",NA
"SRT43",10,9,"1","1","1_1","OT1NAM22","B","Parent",NA,"10","9","Candidate","SRT43",NA
"UGP202000262-2",10,10,"1","1","1_1","OT1NAM22","A","Regular",2.62962962962963,"10","10","Candidate","UGP202000262-2",NA
"UGP202000106-11",10,11,"2","1","2_1","OT1NAM22","A","Regular",48.1481481481481,"10","11","Candidate","UGP202000106-11",NA
"UGP202000026-14",10,12,"2","1","2_1","OT1NAM22","A","Regular",26.6666666666667,"10","12","Candidate","UGP202000026-14",NA
"LUW1257",10,13,"2","1","2_1","OT1NAM22","B","Parent",48.2222222222222,"10","13","Candidate","LUW1257",NA
"UGP202000086-14",10,14,"2","1","2_1","OT1NAM22","A","Regular",9.25925925925926,"10","14","Candidate","UGP202000086-14",NA
"UGP202000036-9",10,15,"2","1","2_1","OT1NAM22","A","Regular",45.5555555555556,"10","15","Candidate","UGP202000036-9",NA
"UGP202000025-19",10,16,"2","1","2_1","OT1NAM22","A","Regular",3.74074074074074,"10","16","Candidate","UGP202000025-19",NA
"Carrot_C",10,17,"2","1","2_1","OT1NAM22","A","Parent",20.7407407407407,"10","17","Candidate","Carrot_C",NA
"UGP202000066-8",10,18,"2","1","2_1","OT1NAM22","A","Regular",10,"10","18","Candidate","UGP202000066-8",NA
"UGP202000047-2",10,19,"2","1","2_1","OT1NAM22","A","Regular",5.92592592592593,"10","19","Candidate","UGP202000047-2",NA
"UGP202000029-7",10,20,"2","1","2_1","OT1NAM22","A","Regular",5.18518518518519,"10","20","Candidate","UGP202000029-7",NA
"UGP202000059-8",10,21,"3","1","3_1","OT1NAM22","A","Regular",31.9259259259259,"10","21","Candidate","UGP202000059-8",NA
"UGP202000188-1",10,22,"3","1","3_1","OT1NAM22","B","Regular",4.88888888888889,"10","22","Candidate","UGP202000188-1",NA
"UGP202000096-19",10,23,"3","1","3_1","OT1NAM22","A","Regular",16.7407407407407,"10","23","Candidate","UGP202000096-19",NA
"KBL648",10,24,"3","1","3_1","OT1NAM22","A","Parent",12.8148148148148,"10","24","Candidate","KBL648",NA
"Ejumula",10,25,"3","1","3_1","OT1NAM22","A","Parent",14.0740740740741,"10","25","Candidate","Ejumula",NA
"UGP202000175-15",10,26,"3","1","3_1","OT1NAM22","B","Regular",7.77777777777778,"10","26","Candidate","UGP202000175-15",NA
"UGP202000181-4",10,27,"3","1","3_1","OT1NAM22","B","Regular",28.8888888888889,"10","27","Candidate","UGP202000181-4",NA
"UGP202000044-6",10,28,"3","1","3_1","OT1NAM22","A","Regular",2.40740740740741,"10","28","Candidate","UGP202000044-6",NA
"UGP202000105-13",10,29,"3","1","3_1","OT1NAM22","A","Regular",26.1111111111111,"10","29","Candidate","UGP202000105-13",NA
"UGP202000043-2",10,30,"3","1","3_1","OT1NAM22","A","Regular",1.85185185185185,"10","30","Candidate","UGP202000043-2",NA
"UGP202000138-7",11,1,"1","2","1_2","OT1NAM22","B","Regular",17.1481481481481,"11","1","Candidate","UGP202000138-7",NA
"UGP202000268-14",11,2,"1","2","1_2","OT1NAM22","B","Regular",5.96296296296296,"11","2","Candidate","UGP202000268-14",NA
"UGP202000177-8",11,3,"1","2","1_2","OT1NAM22","B","Regular",7.40740740740741,"11","3","Candidate","UGP202000177-8",NA
"UGP202000041-8",11,4,"1","2","1_2","OT1NAM22","A","Regular",17.037037037037,"11","4","Candidate","UGP202000041-8",NA
"UGP202000262-3",11,5,"1","2","1_2","OT1NAM22","A","Regular",1.88888888888889,"11","5","Candidate","UGP202000262-3",NA
"KMI61",11,6,"1","2","1_2","OT1NAM22","A","Parent",24.8148148148148,"11","6","Candidate","KMI61",NA
"UGP202000095-18",11,7,"1","2","1_2","OT1NAM22","A","Regular",29.7037037037037,"11","7","Candidate","UGP202000095-18",NA
"UGP202000043-1",11,8,"1","2","1_2","OT1NAM22","A","Regular",10,"11","8","Candidate","UGP202000043-1",NA
"Cemsa_74-228",11,9,"1","2","1_2","OT1NAM22","C","Check",2.62962962962963,"11","9","Check",NA,"Cemsa_74-228"
"UGP202000018-16",11,10,"1","2","1_2","OT1NAM22","A","Regular",14.4444444444444,"11","10","Candidate","UGP202000018-16",NA
"UGP202000199-6",11,11,"2","2","2_2","OT1NAM22","B","Regular",1.85185185185185,"11","11","Candidate","UGP202000199-6",NA
"UGP202000269-8",11,12,"2","2","2_2","OT1NAM22","B","Regular",27.7777777777778,"11","12","Candidate","UGP202000269-8",NA
"UGP202000180-2",11,13,"2","2","2_2","OT1NAM22","B","Regular",2.59259259259259,"11","13","Candidate","UGP202000180-2",NA
"NAROSPOT1",11,14,"2","2","2_2","OT1NAM22","C","Check",3.81481481481481,"11","14","Check",NA,"NAROSPOT1"
"UGP202000043-18",11,15,"2","2","2_2","OT1NAM22","A","Regular",12.2222222222222,"11","15","Candidate","UGP202000043-18",NA
"MPG1128",11,16,"2","2","2_2","OT1NAM22","A","Parent",3.74074074074074,"11","16","Candidate","MPG1128",NA
"UGP202000239-11",11,17,"2","2","2_2","OT1NAM22","B","Regular",10.7407407407407,"11","17","Candidate","UGP202000239-11",NA
"UGP202000231-4",11,18,"2","2","2_2","OT1NAM22","B","Regular",1.51851851851852,"11","18","Candidate","UGP202000231-4",NA
"UGP202000244-7",11,19,"2","2","2_2","OT1NAM22","B","Regular",NA,"11","19","Candidate","UGP202000244-7",NA
"UGP202000139-10",11,20,"2","2","2_2","OT1NAM22","B","Regular",13.037037037037,"11","20","Candidate","UGP202000139-10",NA
"UGP202000242-13",11,21,"3","2","3_2","OT1NAM22","B","Regular",3.74074074074074,"11","21","Candidate","UGP202000242-13",NA
"UGP202000084-21",11,22,"3","2","3_2","OT1NAM22","A","Regular",NA,"11","22","Candidate","UGP202000084-21",NA
"Resisto",11,23,"3","2","3_2","OT1NAM22","B","Parent",11.5185185185185,"11","23","Candidate","Resisto",NA
"UGP202000277-17",11,24,"3","2","3_2","OT1NAM22","B","Regular",NA,"11","24","Candidate","UGP202000277-17",NA
"UGP202000147-10",11,25,"3","2","3_2","OT1NAM22","B","Regular",12.962962962963,"11","25","Candidate","UGP202000147-10",NA
"UGP202000148-11",11,26,"3","2","3_2","OT1NAM22","B","Regular",NA,"11","26","Candidate","UGP202000148-11",NA
"Beauregard",11,27,"3","2","3_2","OT1NAM22","C","Check",2.59259259259259,"11","27","Check",NA,"Beauregard"
"UGP202000113-19",11,28,"3","2","3_2","OT1NAM22","A","Regular",0.592592592592593,"11","28","Candidate","UGP202000113-19",NA
"UGP202000062-17",11,29,"3","2","3_2","OT1NAM22","A","Regular",16.7037037037037,"11","29","Candidate","UGP202000062-17",NA
"UGP202000207-7",11,30,"3","2","3_2","OT1NAM22","B","Regular",7.03703703703704,"11","30","Candidate","UGP202000207-7",NA
"Beauregard",12,1,"1","2","1_2","OT1NAM22","C","Check",6.55555555555555,"12","1","Check",NA,"Beauregard"
"UGP202000139-3",12,2,"1","2","1_2","OT1NAM22","B","Regular",18.5185185185185,"12","2","Candidate","UGP202000139-3",NA
"Raihna",12,3,"1","2","1_2","OT1NAM22","B","Parent",17.037037037037,"12","3","Candidate","Raihna",NA
"UGP202000216-1",12,4,"1","2","1_2","OT1NAM22","B","Regular",24.0740740740741,"12","4","Candidate","UGP202000216-1",NA
"KRE691",12,5,"1","2","1_2","OT1NAM22","B","Parent",7.07407407407407,"12","5","Candidate","KRE691",NA
"UGP202000159-2",12,6,"1","2","1_2","OT1NAM22","B","Regular",10,"12","6","Candidate","UGP202000159-2",NA
"UGP202000211-1",12,7,"1","2","1_2","OT1NAM22","B","Regular",NA,"12","7","Candidate","UGP202000211-1",NA
"New_Kawogo",12,8,"1","2","1_2","OT1NAM22","C","Check",26.2962962962963,"12","8","Check",NA,"New_Kawogo"
"UGP202000169-20",12,9,"1","2","1_2","OT1NAM22","B","Regular",27.4074074074074,"12","9","Candidate","UGP202000169-20",NA
"Carrot_C",12,10,"1","2","1_2","OT1NAM22","A","Parent",7.88888888888889,"12","10","Candidate","Carrot_C",NA
"UGP202000014-15",12,11,"2","2","2_2","OT1NAM22","A","Regular",NA,"12","11","Candidate","UGP202000014-15",NA
"UGP202000077-5",12,12,"2","2","2_2","OT1NAM22","A","Regular",5.59259259259259,"12","12","Candidate","UGP202000077-5",NA
"UGP202000108-3",12,13,"2","2","2_2","OT1NAM22","A","Regular",5.18518518518519,"12","13","Candidate","UGP202000108-3",NA
"UGP202000076-19",12,14,"2","2","2_2","OT1NAM22","A","Regular",NA,"12","14","Candidate","UGP202000076-19",NA
"UGP202000129-15",12,15,"2","2","2_2","OT1NAM22","B","Regular",11.8518518518519,"12","15","Candidate","UGP202000129-15",NA
"Mayai",12,16,"2","2","2_2","OT1NAM22","A","Parent",1.85185185185185,"12","16","Candidate","Mayai",NA
"Ejumula",12,17,"2","2","2_2","OT1NAM22","A","Parent",8.55555555555555,"12","17","Candidate","Ejumula",NA
"UGP202000059-2",12,18,"2","2","2_2","OT1NAM22","A","Regular",3.74074074074074,"12","18","Candidate","UGP202000059-2",NA
"UGP202000209-11",12,19,"2","2","2_2","OT1NAM22","B","Regular",NA,"12","19","Candidate","UGP202000209-11",NA
"UGP202000266-5",12,20,"2","2","2_2","OT1NAM22","B","Regular",6.2962962962963,"12","20","Candidate","UGP202000266-5",NA
"UGP202000067-12",12,21,"3","2","3_2","OT1NAM22","A","Regular",43.7407407407407,"12","21","Candidate","UGP202000067-12",NA
"UGP202000183-5",12,22,"3","2","3_2","OT1NAM22","B","Regular",3.37037037037037,"12","22","Candidate","UGP202000183-5",NA
"UGP202000262-20",12,23,"3","2","3_2","OT1NAM22","A","Regular",17.7777777777778,"12","23","Candidate","UGP202000262-20",NA
"UGP202000177-3",12,24,"3","2","3_2","OT1NAM22","B","Regular",6.33333333333333,"12","24","Candidate","UGP202000177-3",NA
"UGP202000150-9",12,25,"3","2","3_2","OT1NAM22","B","Regular",50,"12","25","Candidate","UGP202000150-9",NA
"KML942",12,26,"3","2","3_2","OT1NAM22","B","Parent",NA,"12","26","Candidate","KML942",NA
"UGP202000156-10",12,27,"3","2","3_2","OT1NAM22","B","Regular",46.6666666666667,"12","27","Candidate","UGP202000156-10",NA
"UGP202000125-1",12,28,"3","2","3_2","OT1NAM22","A","Regular",3.7037037037037,"12","28","Candidate","UGP202000125-1",NA
"UGP202000065-12",12,29,"3","2","3_2","OT1NAM22","A","Regular",9.66666666666667,"12","29","Candidate","UGP202000065-12",NA
"KMI61",12,30,"3","2","3_2","OT1NAM22","A","Parent",NA,"12","30","Candidate","KMI61",NA
"Resisto",13,1,"1","2","1_2","OT1NAM22","B","Parent",12.2222222222222,"13","1","Candidate","Resisto",NA
"UGP202000140-5",13,2,"1","2","1_2","OT1NAM22","B","Regular",8.14814814814815,"13","2","Candidate","UGP202000140-5",NA
"CIP199062.1",13,3,"1","2","1_2","OT1NAM22","B","Parent",6.2962962962963,"13","3","Candidate","CIP199062.1",NA
"UGP202000181-18",13,4,"1","2","1_2","OT1NAM22","B","Regular",4.44444444444444,"13","4","Candidate","UGP202000181-18",NA
"UGP202000090-15",13,5,"1","2","1_2","OT1NAM22","A","Regular",14.8148148148148,"13","5","Candidate","UGP202000090-15",NA
"UGP202000183-1",13,6,"1","2","1_2","OT1NAM22","B","Regular",21.4814814814815,"13","6","Candidate","UGP202000183-1",NA
"UGP202000114-1",13,7,"1","2","1_2","OT1NAM22","A","Regular",6.33333333333333,"13","7","Candidate","UGP202000114-1",NA
"UGP202000108-15",13,8,"1","2","1_2","OT1NAM22","A","Regular",12.5925925925926,"13","8","Candidate","UGP202000108-15",NA
"UGP202000268-5",13,9,"1","2","1_2","OT1NAM22","B","Regular",17.4074074074074,"13","9","Candidate","UGP202000268-5",NA
"RAK819",13,10,"1","2","1_2","OT1NAM22","A","Parent",11.1111111111111,"13","10","Candidate","RAK819",NA
"UGP202000147-4",13,11,"2","2","2_2","OT1NAM22","B","Regular",25.9259259259259,"13","11","Candidate","UGP202000147-4",NA
"Cemsa_74-228",13,12,"2","2","2_2","OT1NAM22","C","Check",11.1111111111111,"13","12","Check",NA,"Cemsa_74-228"
"UGP202000226-5",13,13,"2","2","2_2","OT1NAM22","B","Regular",13.7777777777778,"13","13","Candidate","UGP202000226-5",NA
"UGP202000100-3",13,14,"2","2","2_2","OT1NAM22","A","Regular",1.85185185185185,"13","14","Candidate","UGP202000100-3",NA
"UGP202000213-16",13,15,"2","2","2_2","OT1NAM22","B","Regular",2.59259259259259,"13","15","Candidate","UGP202000213-16",NA
"UGP202000245-9",13,16,"2","2","2_2","OT1NAM22","B","Regular",9.29629629629629,"13","16","Candidate","UGP202000245-9",NA
"UGP202000027-8",13,17,"2","2","2_2","OT1NAM22","A","Regular",4.81481481481481,"13","17","Candidate","UGP202000027-8",NA
"UGP202000220-18",13,18,"2","2","2_2","OT1NAM22","B","Regular",3.33333333333333,"13","18","Candidate","UGP202000220-18",NA
"New_Kawogo",13,19,"2","2","2_2","OT1NAM22","C","Check",14.8148148148148,"13","19","Check",NA,"New_Kawogo"
"UGP202000022-14",13,20,"2","2","2_2","OT1NAM22","A","Regular",2.59259259259259,"13","20","Candidate","UGP202000022-14",NA
"UGP202000173-1",13,21,"3","2","3_2","OT1NAM22","B","Regular",8.14814814814815,"13","21","Candidate","UGP202000173-1",NA
"UGP202000155-8",13,22,"3","2","3_2","OT1NAM22","B","Regular",14.4814814814815,"13","22","Candidate","UGP202000155-8",NA
"UGP202000016-18",13,23,"3","2","3_2","OT1NAM22","A","Regular",2.22222222222222,"13","23","Candidate","UGP202000016-18",NA
"UGP202000272-15",13,24,"3","2","3_2","OT1NAM22","B","Regular",1.85185185185185,"13","24","Candidate","UGP202000272-15",NA
"NASPOT_11",13,25,"3","2","3_2","OT1NAM22","B","Parent",NA,"13","25","Candidate","NASPOT_11",NA
"UGP202000157-20",13,26,"3","2","3_2","OT1NAM22","B","Regular",6.2962962962963,"13","26","Candidate","UGP202000157-20",NA
"UGP202000180-18",13,27,"3","2","3_2","OT1NAM22","B","Regular",38.5925925925926,"13","27","Candidate","UGP202000180-18",NA
"KBL648",13,28,"3","2","3_2","OT1NAM22","A","Parent",4.66666666666667,"13","28","Candidate","KBL648",NA
"UGP202000110-18",13,29,"3","2","3_2","OT1NAM22","A","Regular",8.66666666666667,"13","29","Candidate","UGP202000110-18",NA
"UGP202000228-8",13,30,"3","2","3_2","OT1NAM22","B","Regular",4.51851851851852,"13","30","Candidate","UGP202000228-8",NA
"UGP202000072-6",14,1,"1","2","1_2","OT1NAM22","A","Regular",37.037037037037,"14","1","Candidate","UGP202000072-6",NA
"UGP202000171-18",14,2,"1","2","1_2","OT1NAM22","B","Regular",1.37037037037037,"14","2","Candidate","UGP202000171-18",NA
